t_s,F_N,p_kPa,thickness_um,T_degC,V_V,I_A,soc,seg_type
273.0,374.35004229891456,27.34338276288256,4974.1859073037385,25.0,3.63625,-5.0,0.2425,charge
274.0,370.6902381584271,27.07270282655016,4974.304750534241,25.0,3.6365,-5.0,0.2427777777777778,charge
275.0,370.7979427250522,27.08109760926313,4974.275588704205,25.0,3.63675,-5.0,0.2430555555555555,charge
276.0,372.5277941775704,27.20965142056077,4974.365775411027,25.0,3.637,-5.0,0.2433333333333333,charge
277.0,371.7657237141199,27.153618423268146,4974.336538123571,25.0,3.63725,-5.0,0.2436111111111111,charge
278.0,370.16501582574085,27.035464135240066,4974.470981222162,25.0,3.6375,-5.0,0.2438888888888889,charge
279.0,372.710260713426,27.224417460253772,4974.399812440942,25.0,3.63775,-5.0,0.2441666666666666,charge
280.0,373.0776000562215,27.252044448609,4974.436892755875,25.0,3.638,-5.0,0.2444444444444444,charge
281.0,371.9111648376352,27.16605850649149,4974.44295629522,25.0,3.63825,-5.0,0.2447222222222222,charge
282.0,372.218399641708,27.189233306793184,4974.468892489365,25.0,3.6385,-5.0,0.245,charge
283.0,373.1248734861483,27.25679618415913,4974.522692164615,25.0,3.63875,-5.0,0.2452777777777778,charge
284.0,371.8689975278633,27.164185002063945,4974.56158736612,25.0,3.639,-5.0,0.2455555555555555,charge
285.0,373.3550552308736,27.274680017101744,4974.49994540196,25.0,3.63925,-5.0,0.2458333333333333,charge
286.0,373.25485406600006,27.26767437525927,4974.572140191312,25.0,3.6395,-5.0,0.2461111111111111,charge
287.0,372.51951182866856,27.21362124656804,4974.641971362923,25.0,3.63975,-5.0,0.2463888888888888,charge
288.0,371.94123145952153,27.17120233033493,4974.625187049731,25.0,3.64,-5.0,0.2466666666666666,charge
289.0,373.2466163914612,27.26831417714527,4974.689979694727,25.0,3.64025,-5.0,0.2469444444444444,charge
290.0,372.7356888528509,27.23088435947044,4974.762320088108,25.0,3.6405,-5.0,0.2472222222222222,charge
291.0,374.75141022568016,27.38061372042075,4974.793609551169,25.0,3.64075,-5.0,0.2475,charge
292.0,374.0329742573888,27.327812907954723,4974.838482637134,25.0,3.641,-5.0,0.2477777777777778,charge
293.0,374.80986230033767,27.385776837062046,4974.832445317202,25.0,3.64125,-5.0,0.2480555555555555,charge
294.0,374.3012886020112,27.348521377926748,4974.902310140872,25.0,3.6415,-5.0,0.2483333333333333,charge
295.0,374.5684566726406,27.36872827204745,4974.777055962538,25.0,3.64175,-5.0,0.2486111111111111,charge
296.0,373.6614455272141,27.301958927941783,4974.855014599526,25.0,3.642,-5.0,0.2488888888888888,charge
297.0,375.2513807599055,27.42014857480782,4974.865402834495,25.0,3.64225,-5.0,0.2491666666666666,charge
298.0,376.5069204965292,27.51356818492809,4974.91240444806,25.0,3.6425,-5.0,0.2494444444444444,charge
299.0,374.5514235555936,27.369133226340267,4975.007709853918,25.0,3.64275,-5.0,0.2497222222222222,charge
300.0,374.40722547228586,27.358868553502656,4974.99363179701,25.0,3.643,-5.0,0.25,charge
301.0,374.9810521866985,27.401790902718407,4974.926656013306,25.0,3.64325,-5.0,0.2502777777777777,charge
302.0,374.7964974941767,27.388536851420493,4975.149247152933,25.0,3.6435,-5.0,0.2505555555555556,charge
303.0,374.7151873680131,27.38293054577875,4975.126722360324,25.0,3.64375,-5.0,0.2508333333333333,charge
304.0,375.6937491995237,27.455833274038792,4975.112778815628,25.0,3.644,-5.0,0.2511111111111111,charge
305.0,375.4035269113944,27.43475199343662,4975.112373181623,25.0,3.64425,-5.0,0.2513888888888889,charge
306.0,377.27220692717606,27.57358940201304,4975.116462904262,25.0,3.6445,-5.0,0.2516666666666667,charge
307.0,375.97242386517735,27.47772584186499,4975.135614280431,25.0,3.64475,-5.0,0.2519444444444444,charge
308.0,376.4350230887426,27.51240911768464,4975.1601134358825,25.0,3.645,-5.0,0.2522222222222222,charge
309.0,377.2020218679998,27.56964050874073,4975.282856659001,25.0,3.64525,-5.0,0.2525,charge
310.0,376.0881330363844,27.487546891584028,4975.196755542502,25.0,3.6455,-5.0,0.2527777777777777,charge
311.0,377.9645143178667,27.62695476428642,4975.334911126808,25.0,3.64575,-5.0,0.2530555555555556,charge
312.0,376.0339724541466,27.484368329936785,4975.394914085632,25.0,3.646,-5.0,0.2533333333333333,charge
313.0,375.9972278536694,27.48206317434588,4975.355596011585,25.0,3.64625,-5.0,0.2536111111111111,charge
314.0,376.5781774255942,27.52551314263661,4975.448400672768,25.0,3.6465,-5.0,0.2538888888888889,charge
315.0,376.9686159413662,27.55485118084194,4975.450724221647,25.0,3.64675,-5.0,0.2541666666666666,charge
316.0,375.8209040221232,27.4702521497869,4975.443195734755,25.0,3.647,-5.0,0.2544444444444445,charge
317.0,377.3260163269823,27.582158616813505,4975.469541820567,25.0,3.64725,-5.0,0.2547222222222222,charge
318.0,375.8325134095606,27.471945437745227,4975.586231197397,25.0,3.6475,-5.0,0.255,charge
319.0,379.0310272894344,27.709289058476624,4975.618606633847,25.0,3.64775,-5.0,0.2552777777777777,charge
320.0,377.69678082637006,27.61087265380519,4975.490773588542,25.0,3.648,-5.0,0.2555555555555555,charge
321.0,377.2747089419707,27.580024736442272,4975.589278451701,25.0,3.64825,-5.0,0.2558333333333333,charge
322.0,377.147217437272,27.570997587946074,4975.529548101577,25.0,3.6485,-5.0,0.2561111111111111,charge
323.0,377.8100139702362,27.62051029409157,4975.618378619172,25.0,3.64875,-5.0,0.2563888888888889,charge
324.0,378.1102538649029,27.643166952955774,4975.730198123621,25.0,3.649,-5.0,0.2566666666666666,charge
325.0,377.4277112566109,27.593024907897103,4975.704406506221,25.0,3.64925,-5.0,0.2569444444444444,charge
326.0,377.69131601728833,27.61296785313247,4975.685480331672,25.0,3.6495,-5.0,0.2572222222222222,charge
327.0,378.56282499493847,27.677940740365813,4975.788948857714,25.0,3.64975,-5.0,0.2575,charge
328.0,378.3681051410933,27.66393371415506,4975.813432289749,25.0,3.65,-5.0,0.2577777777777778,charge
329.0,379.9669908814561,27.78278636158934,4975.837106450764,25.0,3.65025,-5.0,0.2580555555555556,charge
330.0,380.3045370409122,27.80820644747498,4975.882658253847,25.0,3.6505,-5.0,0.2583333333333333,charge
331.0,379.32157675915545,27.73581124141892,4975.874870646808,25.0,3.65075,-5.0,0.2586111111111111,charge
332.0,379.918044016499,27.780410667888813,4975.901987845507,25.0,3.651,-5.0,0.2588888888888889,charge
333.0,378.2481449597082,27.65713110812653,4975.942704996452,25.0,3.65125,-5.0,0.2591666666666666,charge
334.0,380.3596399316549,27.81395480975221,4975.977657827935,25.0,3.6515,-5.0,0.2594444444444445,charge
335.0,379.8305276415979,27.775177973451694,4976.09713196343,25.0,3.65175,-5.0,0.2597222222222222,charge
336.0,380.4846683159509,27.824049504885245,4975.944895884882,25.0,3.652,-5.0,0.26,charge
337.0,381.7392450204826,27.91739777929501,4975.978858076835,25.0,3.65225,-5.0,0.2602777777777778,charge
338.0,377.9969200214334,27.640605186772845,4976.007014421908,25.0,3.6525,-5.0,0.2605555555555555,charge
339.0,380.6776148457201,27.839591840423708,4975.988393631203,25.0,3.65275,-5.0,0.2608333333333333,charge
340.0,379.4564364923877,27.749550851287974,4976.058216741687,25.0,3.653,-5.0,0.2611111111111111,charge
341.0,381.2866411358489,27.885538232285104,4976.075648754392,25.0,3.65325,-5.0,0.2613888888888889,charge
342.0,379.52001989590485,27.75509406636332,4976.20146843474,25.0,3.6535,-5.0,0.2616666666666666,charge
343.0,380.4768226552183,27.82638501149765,4976.239113940504,25.0,3.65375,-5.0,0.2619444444444444,charge
344.0,381.31384486687153,27.88880332347197,4976.14663385927,25.0,3.654,-5.0,0.2622222222222222,charge
345.0,381.8635093864354,27.929935880476695,4976.239172267324,25.0,3.65425,-5.0,0.2625,charge
346.0,381.4636829782255,27.90073577616485,4976.204353498209,25.0,3.6545,-5.0,0.2627777777777778,charge
347.0,380.73494683878994,27.847171988058516,4976.262986415502,25.0,3.65475,-5.0,0.2630555555555555,charge
348.0,381.1131344489512,27.87560255177416,4976.338310106943,25.0,3.655,-5.0,0.2633333333333333,charge
349.0,382.6900584468049,27.99282840346703,4976.341504188174,25.0,3.65525,-5.0,0.2636111111111111,charge
350.0,381.93894482875794,27.93760702435244,4976.370761968647,25.0,3.6555,-5.0,0.2638888888888889,charge
351.0,380.39951893649226,27.82399214344387,4976.4819531861485,25.0,3.65575,-5.0,0.2641666666666666,charge
352.0,383.065884930492,28.021917402258666,4976.461657979336,25.0,3.656,-5.0,0.2644444444444445,charge
353.0,382.77735959082463,28.000961821542568,4976.427577230073,25.0,3.65625,-5.0,0.2647222222222222,charge
354.0,383.37341554525193,28.045530781129774,4976.45168645063,25.0,3.6565,-5.0,0.265,charge
355.0,382.3022614225122,27.966602697963868,4976.445306402484,25.0,3.65675,-5.0,0.2652777777777778,charge
356.0,383.6059342962044,28.06358772564477,4976.5420800342845,25.0,3.657,-5.0,0.2655555555555555,charge
357.0,381.855601746665,27.934350129382597,4976.644767916005,25.0,3.65725,-5.0,0.2658333333333333,charge
358.0,383.625555366421,28.065874471586746,4976.659502761805,25.0,3.6575,-5.0,0.2661111111111111,charge
359.0,382.7040641348164,27.99803252850492,4976.618974968881,25.0,3.65775,-5.0,0.2663888888888889,charge
360.0,384.0076850382535,28.095013706537294,4976.604461693119,25.0,3.658,-5.0,0.2666666666666666,charge
361.0,384.4778663386386,28.130258617676933,4976.660390011705,25.0,3.65825,-5.0,0.2669444444444444,charge
362.0,382.8751209591026,28.011953404377973,4976.640819140199,25.0,3.6585,-5.0,0.2672222222222222,charge
363.0,383.6987705205013,28.07338114966676,4976.614234702583,25.0,3.65875,-5.0,0.2675,charge
364.0,383.9278435153449,28.090766186321847,4976.641344271347,25.0,3.659,-5.0,0.2677777777777778,charge
365.0,385.2174425956184,28.18670871078655,4976.80507192831,25.0,3.65925,-5.0,0.2680555555555555,charge
366.0,384.8772247580364,28.161924056150845,4976.785894556797,25.0,3.6595,-5.0,0.2683333333333333,charge
367.0,383.08627801154506,28.02967800085519,4976.773536684414,25.0,3.65975,-5.0,0.2686111111111111,charge
368.0,384.902052705153,28.164596496678,4976.919610884603,25.0,3.66,-5.0,0.2688888888888889,charge
369.0,385.3284225427125,28.196596114275,4976.946221424107,25.0,3.66025,-5.0,0.2691666666666666,charge
370.0,386.84602811815,28.309428008751848,4977.006744185177,25.0,3.6605,-5.0,0.2694444444444444,charge
371.0,383.18196201435694,28.03843237143385,4976.966965773886,25.0,3.66075,-5.0,0.2697222222222222,charge
372.0,384.463647700066,28.13378871852341,4976.957404566383,25.0,3.661,-5.0,0.27,charge
373.0,386.4722600769762,28.282991487183427,4977.057165541668,25.0,3.66125,-5.0,0.2702777777777778,charge
374.0,383.9227074791711,28.09455240586453,4976.992082345793,25.0,3.6615,-5.0,0.2705555555555555,charge
375.0,384.21720608274194,28.116783783906808,4977.056650655652,25.0,3.66175,-5.0,0.2708333333333333,charge
376.0,386.0726377509358,28.254639833402656,4977.162010936653,25.0,3.662,-5.0,0.2711111111111111,charge
377.0,386.7128531053232,28.302479859653573,4977.0736993213,25.0,3.66225,-5.0,0.2713888888888889,charge
378.0,385.1646528459578,28.188215025626505,4977.163392065116,25.0,3.6625,-5.0,0.2716666666666666,charge
379.0,386.5123493945143,28.28846106626032,4977.167287380498,25.0,3.66275,-5.0,0.2719444444444444,charge
380.0,386.22806638054107,28.267819731891933,4977.150324884225,25.0,3.663,-5.0,0.2722222222222222,charge
381.0,387.7687490340188,28.382361039556947,4977.330100886897,25.0,3.66325,-5.0,0.2725,charge
382.0,386.3873704491802,28.280453366605943,4977.207864590675,25.0,3.6635,-5.0,0.2727777777777778,charge
383.0,387.5180250897458,28.36462222887006,4977.261734477614,25.0,3.66375,-5.0,0.2730555555555555,charge
384.0,385.7635488073524,28.23507768943351,4977.319823218054,25.0,3.664,-5.0,0.2733333333333333,charge
385.0,386.6206767060936,28.29898531156249,4977.407937826204,25.0,3.66425,-5.0,0.2736111111111111,charge
386.0,386.8477399906826,28.316221480791302,4977.401917921316,25.0,3.6645,-5.0,0.2738888888888889,charge
387.0,388.2224412808186,28.418467872653228,4977.370401653734,25.0,3.66475,-5.0,0.2741666666666666,charge
388.0,387.80183526174267,28.387728537906863,4977.394092963667,25.0,3.665,-5.0,0.2744444444444444,charge
389.0,386.6093579798175,28.299813554060552,4977.501950491828,25.0,3.66525,-5.0,0.2747222222222222,charge
390.0,388.18196776368,28.416719834346665,4977.488964450925,25.0,3.6655,-5.0,0.275,charge
391.0,388.4095201653165,28.43399223446789,4977.512284401166,25.0,3.66575,-5.0,0.2752777777777778,charge
392.0,387.6661320554583,28.379343115219136,4977.550424403423,25.0,3.666,-5.0,0.2755555555555555,charge
393.0,387.6590043516348,28.3792318038248,4977.591881411917,25.0,3.66625,-5.0,0.2758333333333333,charge
394.0,387.861752310133,28.39466683778763,4977.592087430755,25.0,3.6665,-5.0,0.2761111111111111,charge
395.0,386.4994520384556,28.29417237321893,4977.696733698941,25.0,3.66675,-5.0,0.2763888888888889,charge
396.0,388.522076341458,28.44441306233022,4977.764871216776,25.0,3.667,-5.0,0.2766666666666666,charge
397.0,388.7068001514495,28.45851297418144,4977.644977101433,25.0,3.66725,-5.0,0.2769444444444444,charge
398.0,387.74558258735215,28.387728339803864,4977.697874110287,25.0,3.6675,-5.0,0.2772222222222222,charge
399.0,389.4924462498751,28.51754231480556,4977.784930571509,25.0,3.66775,-5.0,0.2775,charge
400.0,387.5159219530653,28.371549774301133,4977.792724974974,25.0,3.668,-5.0,0.2777777777777778,charge
401.0,388.4759649563848,28.443080737509987,4977.776751211945,25.0,3.66825,-5.0,0.2780555555555555,charge
402.0,388.6914475976751,28.459459081309262,4977.783453591423,25.0,3.6685,-5.0,0.2783333333333333,charge
403.0,391.29306538754446,28.652588176855147,4977.823362607232,25.0,3.66875,-5.0,0.2786111111111111,charge
404.0,387.84526038118656,28.397611880087894,4977.919092411715,25.0,3.669,-5.0,0.2788888888888889,charge
405.0,390.1459635885397,28.56845100655849,4977.957039456288,25.0,3.66925,-5.0,0.2791666666666667,charge
406.0,390.6643454998112,28.607266333319345,4977.8929944792,25.0,3.6695,-5.0,0.2794444444444444,charge
407.0,390.2388366751509,28.57616382778896,4977.98205261641,25.0,3.66975,-5.0,0.2797222222222222,charge
408.0,391.1818079443534,28.646430218100257,4977.938304157001,25.0,3.67,-5.0,0.28,charge
409.0,389.1361512017625,28.495316755686115,4978.085024897886,25.0,3.67025,-5.0,0.2802777777777778,charge
410.0,387.9975191754656,28.41139030929375,4978.0331567000585,25.0,3.6705,-5.0,0.2805555555555555,charge
411.0,391.1834845556369,28.647804411528657,4978.051398032461,25.0,3.67075,-5.0,0.2808333333333333,charge
412.0,389.3597273908845,28.51312795488033,4978.056425038993,25.0,3.671,-5.0,0.2811111111111111,charge
413.0,390.3680445678985,28.588234782807294,4978.16346035574,25.0,3.67125,-5.0,0.2813888888888889,charge
414.0,389.6544873359086,28.53579535821545,4978.211577326978,25.0,3.6715,-5.0,0.2816666666666667,charge
415.0,392.0245640791717,28.71177326512383,4978.121038041608,25.0,3.67175,-5.0,0.2819444444444444,charge
416.0,391.97626134597857,28.70861195155397,4978.275494400162,25.0,3.672,-5.0,0.2822222222222222,charge
417.0,390.529936338093,28.60189343245133,4978.205538242486,25.0,3.67225,-5.0,0.2825,charge
418.0,392.2923807334986,28.73286153581471,4978.253789721991,25.0,3.6725,-5.0,0.2827777777777778,charge
419.0,391.6490550370975,28.685624447192406,4978.263481973696,25.0,3.67275,-5.0,0.2830555555555555,charge
420.0,391.52727783610686,28.67702058045236,4978.379645232159,25.0,3.673,-5.0,0.2833333333333333,charge
421.0,391.8629722175979,28.702303497599846,4978.454834965158,25.0,3.67325,-5.0,0.2836111111111111,charge
422.0,391.7416950845945,28.693736672932925,4978.3498905300685,25.0,3.6735,-5.0,0.2838888888888888,charge
423.0,392.6983385971444,28.76501582201069,4978.464771451102,25.0,3.67375,-5.0,0.2841666666666667,charge
424.0,392.5325697926653,28.753153317975205,4978.428502713312,25.0,3.674,-5.0,0.2844444444444444,charge
425.0,392.01164396467726,28.714982886272388,4978.556800794438,25.0,3.67425,-5.0,0.2847222222222222,charge
426.0,393.5062557458156,28.82611153672708,4978.511133945711,25.0,3.6745,-5.0,0.285,charge
427.0,392.0274132741251,28.71698431660186,4978.498399971832,25.0,3.67475,-5.0,0.2852777777777778,charge
428.0,393.0647114208453,28.794237883025577,4978.6338918952215,25.0,3.675,-5.0,0.2855555555555555,charge
429.0,393.3388220379189,28.81495903984585,4978.591555646362,25.0,3.67525,-5.0,0.2858333333333333,charge
430.0,394.53436261539207,28.903934267806815,4978.630042928127,25.0,3.6755,-5.0,0.2861111111111111,charge
431.0,392.6890030810955,28.767657635636706,4978.685423065465,25.0,3.67575,-5.0,0.2863888888888889,charge
432.0,395.07641577964375,28.944919687381017,4978.645331275866,25.0,3.676,-5.0,0.2866666666666667,charge
433.0,393.64838717384464,28.839556457321823,4978.712268725944,25.0,3.67625,-5.0,0.2869444444444444,charge
434.0,393.4171342004585,28.822843274108035,4978.743900932853,25.0,3.6765,-5.0,0.2872222222222222,charge
435.0,393.0775272490614,28.79810387030084,4978.7688696058685,25.0,3.67675,-5.0,0.2875,charge
436.0,394.4751823079434,28.902050541329142,4978.688013006205,25.0,3.677,-5.0,0.2877777777777778,charge
437.0,394.0767130222201,28.8729509646089,4978.803036887884,25.0,3.67725,-5.0,0.2880555555555555,charge
438.0,393.0630574007389,28.79828202968436,4978.875758885577,25.0,3.6775,-5.0,0.2883333333333333,charge
439.0,393.1776683792969,28.80718839846644,4978.901989918566,25.0,3.67775,-5.0,0.2886111111111111,charge
440.0,393.8889252366439,28.86029075826992,4978.865311853099,25.0,3.678,-5.0,0.2888888888888888,charge
441.0,393.9073273294622,28.862070542923124,4978.9206962545,25.0,3.67825,-5.0,0.2891666666666667,charge
442.0,395.8125246139495,29.00361293436663,4978.913743257355,25.0,3.6785,-5.0,0.2894444444444444,charge
443.0,396.2366494090813,29.03544625252454,4978.941083893289,25.0,3.67875,-5.0,0.2897222222222222,charge
444.0,395.8685596238675,29.008597009175368,4978.936181027579,25.0,3.679,-5.0,0.29,charge
445.0,395.49675777892,28.981472798438517,4979.033284770403,25.0,3.67925,-5.0,0.2902777777777778,charge
446.0,394.84953956993314,28.9339473755506,4979.092209997911,25.0,3.6795,-5.0,0.2905555555555555,charge
447.0,395.47114987758687,28.98040925019162,4979.091459474948,25.0,3.67975,-5.0,0.2908333333333333,charge
448.0,396.44026256158406,29.052612041598824,4979.148294916062,25.0,3.68,-5.0,0.2911111111111111,charge
449.0,397.82541667816776,29.15563271690132,4979.146892978612,25.0,3.68025,-5.0,0.2913888888888889,charge
450.0,396.7462325386352,29.07610981767668,4979.182916219123,25.0,3.6805,-5.0,0.2916666666666667,charge
451.0,395.6918100779275,28.99842111688352,4979.198436833541,25.0,3.68075,-5.0,0.2919444444444444,charge
452.0,396.149136186882,29.03271379162089,4979.232385023261,25.0,3.681,-5.0,0.2922222222222222,charge
453.0,395.7674550988482,29.004857785099865,4979.194494634952,25.0,3.68125,-5.0,0.2925,charge
454.0,395.6064903129395,28.993351134291814,4979.264850107123,25.0,3.6815,-5.0,0.2927777777777778,charge
455.0,396.3435357755598,29.04836376115258,4979.252211137676,25.0,3.68175,-5.0,0.2930555555555555,charge
456.0,396.86228135887177,29.087206026583097,4979.274061042458,25.0,3.682,-5.0,0.2933333333333333,charge
457.0,398.6414571422331,29.219413492017267,4979.45686710277,25.0,3.68225,-5.0,0.2936111111111111,charge
458.0,396.9964769143979,29.097979771436883,4979.347269983881,25.0,3.6825,-5.0,0.2938888888888888,charge
459.0,398.4406914082968,29.20537528950347,4979.3623062444485,25.0,3.68275,-5.0,0.2941666666666667,charge
460.0,398.98971130334695,29.24646009654422,4979.252551337308,25.0,3.683,-5.0,0.2944444444444444,charge
