t_s,I_A,voltage_V,T_degC,soc,pulse_id,seg_type
47.6,0.0,3.607312422760632,25.0,0.2,1,rest
47.7,0.0,3.607313641743767,25.0,0.2,1,rest
47.8,0.0,3.607316682643284,25.0,0.2,1,rest
47.9,0.0,3.6073041322038057,25.0,0.2,1,rest
48.0,0.0,3.607308392723655,25.0,0.2,1,rest
48.1,0.0,3.6073158924326862,25.0,0.2,1,rest
48.2,0.0,3.6073208020695953,25.0,0.2,1,rest
48.3,0.0,3.6073147324262615,25.0,0.2,1,rest
48.4,0.0,3.607336311806472,25.0,0.2,1,rest
48.5,0.0,3.607309869606526,25.0,0.2,1,rest
48.6,0.0,3.6073207798165416,25.0,0.2,1,rest
48.7,0.0,3.607323450489031,25.0,0.2,1,rest
48.8,0.0,3.607309445513784,25.0,0.2,1,rest
48.9,0.0,3.607302578083426,25.0,0.2,1,rest
49.0,0.0,3.607298957182973,25.0,0.2,1,rest
49.1,0.0,3.6073124059822463,25.0,0.2,1,rest
49.2,0.0,3.6073218861317935,25.0,0.2,1,rest
49.3,0.0,3.607313499896237,25.0,0.2,1,rest
49.4,0.0,3.6073125117730016,25.0,0.2,1,rest
49.5,0.0,3.607306991073418,25.0,0.2,1,rest
49.6,0.0,3.607316393509576,25.0,0.2,1,rest
49.7,0.0,3.6072894249017335,25.0,0.2,1,rest
49.8,0.0,3.607313106944762,25.0,0.2,1,rest
49.9,0.0,3.607311064475344,25.0,0.2,1,rest
50.0,0.0,3.6072970798097823,25.0,0.2,1,rest
50.1,0.0,3.607332539191489,25.0,0.2,1,rest
50.2,0.0,3.607296909079933,25.0,0.2,1,rest
50.3,0.0,3.60730000800728,25.0,0.2,1,rest
50.4,0.0,3.6072987745811727,25.0,0.2,1,rest
50.5,0.0,3.6073218868902654,25.0,0.2,1,rest
50.6,0.0,3.607301902363636,25.0,0.2,1,rest
50.7,0.0,3.6073174697763775,25.0,0.2,1,rest
50.8,0.0,3.607316658313773,25.0,0.2,1,rest
50.9,0.0,3.6073133799163584,25.0,0.2,1,rest
51.0,0.0,3.607297707423181,25.0,0.2,1,rest
51.1,0.0,3.607304662148468,25.0,0.2,1,rest
51.2,0.0,3.607327514361948,25.0,0.2,1,rest
51.3,0.0,3.6072978756682543,25.0,0.2,1,rest
51.4,0.0,3.607302466662644,25.0,0.2,1,rest
51.5,0.0,3.60730916074702,25.0,0.2,1,rest
51.6,0.0,3.607318873112968,25.0,0.2,1,rest
51.7,0.0,3.607313299604154,25.0,0.2,1,rest
51.8,0.0,3.6073182036538407,25.0,0.2,1,rest
51.9,0.0,3.607300110269918,25.0,0.2,1,rest
52.0,0.0,3.6073202309781873,25.0,0.2,1,rest
52.1,0.0,3.607316473500414,25.0,0.2,1,rest
52.2,0.0,3.607294837566697,25.0,0.2,1,rest
52.3,0.0,3.6073261823743272,25.0,0.2,1,rest
52.4,0.0,3.6073337071908496,25.0,0.2,1,rest
52.5,0.0,3.6073030974386766,25.0,0.2,1,rest
52.6,0.0,3.607311339740414,25.0,0.2,1,rest
52.7,0.0,3.607324757438079,25.0,0.2,1,rest
52.8,0.0,3.607295970809954,25.0,0.2,1,rest
52.9,0.0,3.6072908846090574,25.0,0.2,1,rest
53.0,0.0,3.607297813771026,25.0,0.2,1,rest
53.1,0.0,3.607305112544384,25.0,0.2,1,rest
53.2,0.0,3.607304998790128,25.0,0.2,1,rest
53.3,0.0,3.6073168566839855,25.0,0.2,1,rest
53.4,0.0,3.607313468575968,25.0,0.2,1,rest
53.5,0.0,3.607298322439602,25.0,0.2,1,rest
53.6,0.0,3.6073164570119487,25.0,0.2,1,rest
53.7,0.0,3.6073295240256646,25.0,0.2,1,rest
53.8,0.0,3.607322753755039,25.0,0.2,1,rest
53.9,0.0,3.6073206942867246,25.0,0.2,1,rest
54.0,0.0,3.607310984991533,25.0,0.2,1,rest
54.1,0.0,3.6073206195261935,25.0,0.2,1,rest
54.2,0.0,3.607301121884048,25.0,0.2,1,rest
54.3,0.0,3.607318293358618,25.0,0.2,1,rest
54.4,0.0,3.607309910728053,25.0,0.2,1,rest
54.5,0.0,3.607322092269227,25.0,0.2,1,rest
54.6,0.0,3.607315443317761,25.0,0.2,1,rest
54.7,0.0,3.607299884414391,25.0,0.2,1,rest
54.8,0.0,3.607312063141783,25.0,0.2,1,rest
54.9,0.0,3.607322965426946,25.0,0.2,1,rest
55.0,0.0,3.607299490873397,25.0,0.2,1,rest
55.1,0.0,3.607305191813466,25.0,0.2,1,rest
55.2,0.0,3.607303096482164,25.0,0.2,1,rest
55.3,0.0,3.607295826752844,25.0,0.2,1,rest
55.4,0.0,3.607320395895001,25.0,0.2,1,rest
55.5,0.0,3.607323893185278,25.0,0.2,1,rest
55.6,0.0,3.607318783644319,25.0,0.2,1,rest
55.7,0.0,3.6073132089154014,25.0,0.2,1,rest
55.8,0.0,3.607310262898405,25.0,0.2,1,rest
55.9,0.0,3.607313177015253,25.0,0.2,1,rest
56.0,0.0,3.607303467653077,25.0,0.2,1,rest
56.1,0.0,3.6073197216682527,25.0,0.2,1,rest
56.2,0.0,3.607321238135488,25.0,0.2,1,rest
56.3,0.0,3.607320108647588,25.0,0.2,1,rest
56.4,0.0,3.607305473730071,25.0,0.2,1,rest
56.5,0.0,3.607311567255668,25.0,0.2,1,rest
56.6,0.0,3.607309125404058,25.0,0.2,1,rest
56.7,0.0,3.607328668960128,25.0,0.2,1,rest
56.8,0.0,3.607312580174267,25.0,0.2,1,rest
56.9,0.0,3.6072919625033086,25.0,0.2,1,rest
57.0,0.0,3.607314768268756,25.0,0.2,1,rest
57.1,0.0,3.607329605874739,25.0,0.2,1,rest
57.2,0.0,3.60731763496941,25.0,0.2,1,rest
57.3,0.0,3.607319578009348,25.0,0.2,1,rest
57.4,0.0,3.607311143824917,25.0,0.2,1,rest
57.5,0.0,3.607291069317386,25.0,0.2,1,rest
57.6,0.0,3.607292680634707,25.0,0.2,1,rest
57.7,0.0,3.6072983237345007,25.0,0.2,1,rest
57.8,0.0,3.6073095148918775,25.0,0.2,1,rest
57.9,0.0,3.6073138831972127,25.0,0.2,1,rest
58.0,0.0,3.607317677353769,25.0,0.2,1,rest
58.1,0.0,3.60730737863182,25.0,0.2,1,rest
58.2,0.0,3.607320352504832,25.0,0.2,1,rest
58.3,0.0,3.607307985724664,25.0,0.2,1,rest
58.4,0.0,3.6073037383170954,25.0,0.2,1,rest
58.5,0.0,3.6073192996294026,25.0,0.2,1,rest
58.6,0.0,3.607301638762417,25.0,0.2,1,rest
58.7,0.0,3.60728349236294,25.0,0.2,1,rest
58.8,0.0,3.6073001836446585,25.0,0.2,1,rest
58.9,0.0,3.607311724807703,25.0,0.2,1,rest
59.0,0.0,3.6072799814346577,25.0,0.2,1,rest
59.1,0.0,3.6073072118317855,25.0,0.2,1,rest
59.2,0.0,3.60730746230866,25.0,0.2,1,rest
59.3,0.0,3.607296518652558,25.0,0.2,1,rest
59.4,0.0,3.607295958177602,25.0,0.2,1,rest
59.5,0.0,3.607306158592767,25.0,0.2,1,rest
59.6,0.0,3.607305312210552,25.0,0.2,1,rest
59.7,0.0,3.607323382397342,25.0,0.2,1,rest
59.8,0.0,3.6073145318426993,25.0,0.2,1,rest
59.9,0.0,3.6072949746577927,25.0,0.2,1,rest
60.0,5.0,3.59730223669755,25.0,0.2,1,pulse
60.1,5.0,3.597050694359478,25.0,0.1999722222222222,1,pulse
60.2,5.0,3.5968181640497288,25.0,0.1999444444444444,1,pulse
60.3,5.0,3.596579177504786,25.0,0.1999166666666667,1,pulse
60.4,5.0,3.596373125062287,25.0,0.1998888888888889,1,pulse
60.5,5.0,3.59620016391133,25.0,0.1998611111111111,1,pulse
60.6,5.0,3.596008104829159,25.0,0.1998333333333333,1,pulse
60.7,5.0,3.595845807968772,25.0,0.1998055555555555,1,pulse
60.8,5.0,3.5956878192066704,25.0,0.1997777777777777,1,pulse
60.9,5.0,3.595561176889116,25.0,0.19975,1,pulse
61.0,5.0,3.595462682050629,25.0,0.1997222222222222,1,pulse
61.1,5.0,3.595310529591817,25.0,0.1996944444444444,1,pulse
61.2,5.0,3.5952170990303167,25.0,0.1996666666666667,1,pulse
61.3,5.0,3.595102739144686,25.0,0.1996388888888889,1,pulse
61.4,5.0,3.59502482027874,25.0,0.1996111111111111,1,pulse
61.5,5.0,3.594945353738089,25.0,0.1995833333333333,1,pulse
61.6,5.0,3.594852623759114,25.0,0.1995555555555555,1,pulse
61.7,5.0,3.5947860564282417,25.0,0.1995277777777777,1,pulse
61.8,5.0,3.594714282848772,25.0,0.1995,1,pulse
61.9,5.0,3.5946440596482008,25.0,0.1994722222222222,1,pulse
62.0,5.0,3.5945930665815,25.0,0.1994444444444444,1,pulse
62.1,5.0,3.5945234505233223,25.0,0.1994166666666667,1,pulse
62.2,5.0,3.594455491467273,25.0,0.1993888888888889,1,pulse
62.3,5.0,3.594397440801653,25.0,0.1993611111111111,1,pulse
62.4,5.0,3.594344068945024,25.0,0.1993333333333333,1,pulse
62.5,5.0,3.594307879696951,25.0,0.1993055555555555,1,pulse
62.6,5.0,3.594252592625024,25.0,0.1992777777777777,1,pulse
62.7,5.0,3.594237744460873,25.0,0.19925,1,pulse
62.8,5.0,3.5941852372610734,25.0,0.1992222222222222,1,pulse
62.9,5.0,3.59412260433759,25.0,0.1991944444444444,1,pulse
63.0,5.0,3.5940808268352478,25.0,0.1991666666666667,1,pulse
63.1,5.0,3.594061689020427,25.0,0.1991388888888889,1,pulse
63.2,5.0,3.5939878045287834,25.0,0.1991111111111111,1,pulse
63.3,5.0,3.5939650477619947,25.0,0.1990833333333333,1,pulse
63.4,5.0,3.593942972980513,25.0,0.1990555555555555,1,pulse
63.5,5.0,3.5938891355213416,25.0,0.1990277777777777,1,pulse
63.6,5.0,3.5938590885443324,25.0,0.199,1,pulse
63.7,5.0,3.593826682916542,25.0,0.1989722222222222,1,pulse
63.8,5.0,3.5938038117538063,25.0,0.1989444444444444,1,pulse
63.9,5.0,3.593766201046272,25.0,0.1989166666666666,1,pulse
64.0,5.0,3.593737028042401,25.0,0.1988888888888889,1,pulse
64.1,5.0,3.5937076522628573,25.0,0.1988611111111111,1,pulse
64.2,5.0,3.593671158103187,25.0,0.1988333333333333,1,pulse
64.3,5.0,3.593651551038691,25.0,0.1988055555555555,1,pulse
64.4,5.0,3.593603133882825,25.0,0.1987777777777777,1,pulse
64.5,5.0,3.593566399267613,25.0,0.19875,1,pulse
64.6,5.0,3.593533658244256,25.0,0.1987222222222222,1,pulse
64.7,5.0,3.5935061861481814,25.0,0.1986944444444444,1,pulse
64.8,5.0,3.593488139029508,25.0,0.1986666666666666,1,pulse
64.9,5.0,3.593475449385428,25.0,0.1986388888888889,1,pulse
65.0,5.0,3.593438632296029,25.0,0.1986111111111111,1,pulse
65.1,5.0,3.5934028659155874,25.0,0.1985833333333333,1,pulse
65.2,5.0,3.593370316367382,25.0,0.1985555555555555,1,pulse
65.3,5.0,3.5933480776715285,25.0,0.1985277777777777,1,pulse
65.4,5.0,3.593321856188991,25.0,0.1985,1,pulse
65.5,5.0,3.593292930811592,25.0,0.1984722222222222,1,pulse
65.6,5.0,3.593257096982436,25.0,0.1984444444444444,1,pulse
65.7,5.0,3.593239646698912,25.0,0.1984166666666666,1,pulse
65.8,5.0,3.593227691211956,25.0,0.1983888888888889,1,pulse
65.9,5.0,3.5931690133861025,25.0,0.1983611111111111,1,pulse
66.0,5.0,3.5931617101534328,25.0,0.1983333333333333,1,pulse
66.1,5.0,3.5931163699361446,25.0,0.1983055555555555,1,pulse
66.2,5.0,3.593112985386916,25.0,0.1982777777777777,1,pulse
66.3,5.0,3.593077350278736,25.0,0.19825,1,pulse
66.4,5.0,3.593037732296658,25.0,0.1982222222222222,1,pulse
66.5,5.0,3.5930334493635683,25.0,0.1981944444444444,1,pulse
66.6,5.0,3.5930245545768256,25.0,0.1981666666666666,1,pulse
66.7,5.0,3.5929814888564637,25.0,0.1981388888888889,1,pulse
66.8,5.0,3.592966115074403,25.0,0.1981111111111111,1,pulse
66.9,5.0,3.592927954007972,25.0,0.1980833333333333,1,pulse
67.0,5.0,3.5928813368632238,25.0,0.1980555555555555,1,pulse
67.1,5.0,3.592882130559236,25.0,0.1980277777777778,1,pulse
67.2,5.0,3.592847422752756,25.0,0.198,1,pulse
67.3,5.0,3.5928114292294584,25.0,0.1979722222222222,1,pulse
67.4,5.0,3.592808405720276,25.0,0.1979444444444444,1,pulse
67.5,5.0,3.5927779941462856,25.0,0.1979166666666666,1,pulse
67.6,5.0,3.5927444989878463,25.0,0.1978888888888889,1,pulse
67.7,5.0,3.592733119082152,25.0,0.1978611111111111,1,pulse
67.8,5.0,3.592690459381456,25.0,0.1978333333333333,1,pulse
67.9,5.0,3.592680411281069,25.0,0.1978055555555555,1,pulse
68.0,5.0,3.592639423189921,25.0,0.1977777777777778,1,pulse
68.1,5.0,3.5926290710902085,25.0,0.19775,1,pulse
68.2,5.0,3.5925876797375778,25.0,0.1977222222222222,1,pulse
68.3,5.0,3.592588585792103,25.0,0.1976944444444444,1,pulse
68.4,5.0,3.5925512938584143,25.0,0.1976666666666666,1,pulse
68.5,5.0,3.592538185812854,25.0,0.1976388888888889,1,pulse
68.6,5.0,3.592490787566823,25.0,0.1976111111111111,1,pulse
68.7,5.0,3.592469453987765,25.0,0.1975833333333333,1,pulse
68.8,5.0,3.5924578620445677,25.0,0.1975555555555555,1,pulse
68.9,5.0,3.59239732543301,25.0,0.1975277777777778,1,pulse
69.0,5.0,3.592389438187786,25.0,0.1975,1,pulse
69.1,5.0,3.5923858271375955,25.0,0.1974722222222222,1,pulse
69.2,5.0,3.592355581040544,25.0,0.1974444444444444,1,pulse
69.3,5.0,3.5923361970837213,25.0,0.1974166666666666,1,pulse
69.4,5.0,3.5922988356704546,25.0,0.1973888888888889,1,pulse
69.5,5.0,3.592283141214084,25.0,0.1973611111111111,1,pulse
69.6,5.0,3.592245804397717,25.0,0.1973333333333333,1,pulse
69.7,5.0,3.5922150481828443,25.0,0.1973055555555555,1,pulse
69.8,5.0,3.5921875177732328,25.0,0.1972777777777778,1,pulse
69.9,5.0,3.592174689234496,25.0,0.19725,1,pulse
70.0,5.0,3.592150499889024,25.0,0.1972222222222222,1,pulse
70.1,5.0,3.592125520576389,25.0,0.1971944444444444,1,pulse
70.2,5.0,3.592072193142173,25.0,0.1971666666666666,1,pulse
70.3,5.0,3.5920636035231004,25.0,0.1971388888888889,1,pulse
70.4,5.0,3.592054212868411,25.0,0.1971111111111111,1,pulse
70.5,5.0,3.5920384000111523,25.0,0.1970833333333333,1,pulse
70.6,5.0,3.5920057733462545,25.0,0.1970555555555555,1,pulse
70.7,5.0,3.591978864270436,25.0,0.1970277777777778,1,pulse
70.8,5.0,3.591940660794508,25.0,0.197,1,pulse
70.9,5.0,3.591960112898569,25.0,0.1969722222222222,1,pulse
71.0,5.0,3.591905079055913,25.0,0.1969444444444444,1,pulse
71.1,5.0,3.591909156066332,25.0,0.1969166666666666,1,pulse
71.2,5.0,3.591884200356465,25.0,0.1968888888888889,1,pulse
71.3,5.0,3.5918476434512003,25.0,0.1968611111111111,1,pulse
71.4,5.0,3.5918155277995374,25.0,0.1968333333333333,1,pulse
71.5,5.0,3.591798964659389,25.0,0.1968055555555555,1,pulse
71.6,5.0,3.591762539383365,25.0,0.1967777777777778,1,pulse
71.7,5.0,3.5917531429062186,25.0,0.19675,1,pulse
71.8,5.0,3.5917270692483125,25.0,0.1967222222222222,1,pulse
71.9,5.0,3.5917089016713675,25.0,0.1966944444444444,1,pulse
72.0,5.0,3.5916896665814546,25.0,0.1966666666666666,1,pulse
72.1,5.0,3.59167410860934,25.0,0.1966388888888889,1,pulse
72.2,5.0,3.5916295526917983,25.0,0.1966111111111111,1,pulse
72.3,5.0,3.591620562803165,25.0,0.1965833333333333,1,pulse
72.4,5.0,3.5915789425660667,25.0,0.1965555555555555,1,pulse
72.5,5.0,3.591554681061966,25.0,0.1965277777777778,1,pulse
72.6,5.0,3.591534250537633,25.0,0.1965,1,pulse
72.7,5.0,3.591507452612801,25.0,0.1964722222222222,1,pulse
72.8,5.0,3.591503952694056,25.0,0.1964444444444444,1,pulse
72.9,5.0,3.591480296696605,25.0,0.1964166666666666,1,pulse
73.0,5.0,3.591460737929869,25.0,0.1963888888888889,1,pulse
73.1,5.0,3.591424748470351,25.0,0.1963611111111111,1,pulse
73.2,5.0,3.591404767927325,25.0,0.1963333333333333,1,pulse
73.3,5.0,3.5913732982991045,25.0,0.1963055555555555,1,pulse
73.4,5.0,3.5913446670789377,25.0,0.1962777777777778,1,pulse
73.5,5.0,3.591337776505464,25.0,0.19625,1,pulse
73.6,5.0,3.5913131550444257,25.0,0.1962222222222222,1,pulse
73.7,5.0,3.591276601374362,25.0,0.1961944444444444,1,pulse
73.8,5.0,3.591270760078167,25.0,0.1961666666666666,1,pulse
73.9,5.0,3.5912247596286613,25.0,0.1961388888888889,1,pulse
74.0,5.0,3.5912176918180894,25.0,0.1961111111111111,1,pulse
74.1,5.0,3.5911905181686348,25.0,0.1960833333333333,1,pulse
74.2,5.0,3.591168902503917,25.0,0.1960555555555555,1,pulse
74.3,5.0,3.591140768955138,25.0,0.1960277777777778,1,pulse
74.4,5.0,3.5911385709010437,25.0,0.196,1,pulse
74.5,5.0,3.5911121818845357,25.0,0.1959722222222222,1,pulse
74.6,5.0,3.591095866916953,25.0,0.1959444444444444,1,pulse
74.7,5.0,3.591062881724665,25.0,0.1959166666666666,1,pulse
74.8,5.0,3.591026173832672,25.0,0.1958888888888889,1,pulse
74.9,5.0,3.591012975410007,25.0,0.1958611111111111,1,pulse
75.0,5.0,3.590982494598497,25.0,0.1958333333333333,1,pulse
75.1,5.0,3.5909765552330577,25.0,0.1958055555555555,1,pulse
75.2,5.0,3.590961784857791,25.0,0.1957777777777778,1,pulse
75.3,5.0,3.5909307020911143,25.0,0.19575,1,pulse
75.4,5.0,3.5908991920983544,25.0,0.1957222222222222,1,pulse
75.5,5.0,3.5908792927487623,25.0,0.1956944444444444,1,pulse
75.6,5.0,3.590862871685913,25.0,0.1956666666666666,1,pulse
75.7,5.0,3.5908242370930625,25.0,0.1956388888888889,1,pulse
75.8,5.0,3.5908180923471478,25.0,0.1956111111111111,1,pulse
75.9,5.0,3.590796519003792,25.0,0.1955833333333333,1,pulse
76.0,5.0,3.590767051199707,25.0,0.1955555555555555,1,pulse
76.1,5.0,3.590746314647515,25.0,0.1955277777777778,1,pulse
76.2,5.0,3.590730226451314,25.0,0.1955,1,pulse
76.3,5.0,3.5906983696193464,25.0,0.1954722222222222,1,pulse
76.4,5.0,3.590676443746875,25.0,0.1954444444444444,1,pulse
76.5,5.0,3.590670575180892,25.0,0.1954166666666666,1,pulse
76.6,5.0,3.590643167374238,25.0,0.1953888888888889,1,pulse
76.7,5.0,3.590635909462682,25.0,0.1953611111111111,1,pulse
76.8,5.0,3.590587463039166,25.0,0.1953333333333333,1,pulse
76.9,5.0,3.590557783854556,25.0,0.1953055555555555,1,pulse
77.0,5.0,3.590563262566268,25.0,0.1952777777777778,1,pulse
77.1,5.0,3.590541727926115,25.0,0.19525,1,pulse
77.2,5.0,3.5905031066634363,25.0,0.1952222222222222,1,pulse
77.3,5.0,3.590474172122285,25.0,0.1951944444444444,1,pulse
77.4,5.0,3.5904667810343662,25.0,0.1951666666666666,1,pulse
77.5,5.0,3.5904281560581186,25.0,0.1951388888888889,1,pulse
77.6,5.0,3.5904207074333843,25.0,0.1951111111111111,1,pulse
77.7,5.0,3.590380779594551,25.0,0.1950833333333333,1,pulse
77.8,5.0,3.590378730437742,25.0,0.1950555555555555,1,pulse
77.9,5.0,3.5903384469874027,25.0,0.1950277777777778,1,pulse
78.0,5.0,3.5903358519790007,25.0,0.195,1,pulse
78.1,5.0,3.5903319945375,25.0,0.1949722222222222,1,pulse
78.2,5.0,3.5902927805627747,25.0,0.1949444444444444,1,pulse
78.3,5.0,3.590281806907037,25.0,0.1949166666666666,1,pulse
78.4,5.0,3.5902463795522905,25.0,0.1948888888888889,1,pulse
78.5,5.0,3.590222589956983,25.0,0.1948611111111111,1,pulse
78.6,5.0,3.590195277017661,25.0,0.1948333333333333,1,pulse
78.7,5.0,3.590199432324213,25.0,0.1948055555555555,1,pulse
78.8,5.0,3.590167249182873,25.0,0.1947777777777778,1,pulse
78.9,5.0,3.5901628800846037,25.0,0.19475,1,pulse
79.0,5.0,3.5901137246989485,25.0,0.1947222222222222,1,pulse
79.1,5.0,3.590102165882251,25.0,0.1946944444444444,1,pulse
79.2,5.0,3.590084100416625,25.0,0.1946666666666666,1,pulse
79.3,5.0,3.590076369709154,25.0,0.1946388888888889,1,pulse
79.4,5.0,3.5900594343641874,25.0,0.1946111111111111,1,pulse
79.5,5.0,3.5900137235733056,25.0,0.1945833333333333,1,pulse
79.6,5.0,3.5899878985027573,25.0,0.1945555555555555,1,pulse
79.7,5.0,3.5899609219504374,25.0,0.1945277777777778,1,pulse
79.8,5.0,3.5899707338116253,25.0,0.1945,1,pulse
79.9,5.0,3.5899355998072178,25.0,0.1944722222222222,1,pulse
80.0,5.0,3.5899091250288047,25.0,0.1944444444444444,1,pulse
80.1,5.0,3.589894252209545,25.0,0.1944166666666666,1,pulse
80.2,5.0,3.589848370984682,25.0,0.1943888888888889,1,pulse
80.3,5.0,3.5898359137324194,25.0,0.1943611111111111,1,pulse
80.4,5.0,3.589841764498081,25.0,0.1943333333333333,1,pulse
80.5,5.0,3.5898156395188088,25.0,0.1943055555555555,1,pulse
80.6,5.0,3.589792478898485,25.0,0.1942777777777778,1,pulse
80.7,5.0,3.589760286224116,25.0,0.19425,1,pulse
80.8,5.0,3.589755527500364,25.0,0.1942222222222222,1,pulse
80.9,5.0,3.589746809914829,25.0,0.1941944444444444,1,pulse
81.0,5.0,3.589696180734455,25.0,0.1941666666666666,1,pulse
81.1,5.0,3.589687999973256,25.0,0.1941388888888889,1,pulse
81.2,5.0,3.589662953476858,25.0,0.1941111111111111,1,pulse
81.3,5.0,3.589650390553788,25.0,0.1940833333333333,1,pulse
81.4,5.0,3.589626424606568,25.0,0.1940555555555555,1,pulse
81.5,5.0,3.5896043422750807,25.0,0.1940277777777778,1,pulse
81.6,5.0,3.589576545020897,25.0,0.194,1,pulse
81.7,5.0,3.58956478699693,25.0,0.1939722222222222,1,pulse
81.8,5.0,3.5895384044803618,25.0,0.1939444444444444,1,pulse
81.9,5.0,3.589522712728459,25.0,0.1939166666666666,1,pulse
82.0,5.0,3.58950319551144,25.0,0.1938888888888889,1,pulse
82.1,5.0,3.589490052105332,25.0,0.1938611111111111,1,pulse
82.2,5.0,3.5894573889174097,25.0,0.1938333333333333,1,pulse
82.3,5.0,3.5894397051630857,25.0,0.1938055555555555,1,pulse
82.4,5.0,3.589433410536893,25.0,0.1937777777777778,1,pulse
82.5,5.0,3.5894002832220115,25.0,0.19375,1,pulse
82.6,5.0,3.589379646496586,25.0,0.1937222222222222,1,pulse
82.7,5.0,3.589370732399632,25.0,0.1936944444444444,1,pulse
82.8,5.0,3.5893446623301406,25.0,0.1936666666666666,1,pulse
82.9,5.0,3.589322720572069,25.0,0.1936388888888889,1,pulse
83.0,5.0,3.589303904782677,25.0,0.1936111111111111,1,pulse
83.1,5.0,3.589269230808677,25.0,0.1935833333333333,1,pulse
83.2,5.0,3.5892661846319185,25.0,0.1935555555555555,1,pulse
83.3,5.0,3.589254805456851,25.0,0.1935277777777778,1,pulse
83.4,5.0,3.589227354720109,25.0,0.1935,1,pulse
83.5,5.0,3.589186004959361,25.0,0.1934722222222222,1,pulse
83.6,5.0,3.5891844535025523,25.0,0.1934444444444444,1,pulse
83.7,5.0,3.589152630715184,25.0,0.1934166666666666,1,pulse
83.8,5.0,3.589139504428375,25.0,0.1933888888888889,1,pulse
83.9,5.0,3.589123179478237,25.0,0.1933611111111111,1,pulse
84.0,5.0,3.5890900952294387,25.0,0.1933333333333333,1,pulse
84.1,5.0,3.5890955342413875,25.0,0.1933055555555555,1,pulse
84.2,5.0,3.589061666623269,25.0,0.1932777777777778,1,pulse
84.3,5.0,3.5890504796594254,25.0,0.19325,1,pulse
84.4,5.0,3.5890291249552218,25.0,0.1932222222222222,1,pulse
84.5,5.0,3.589016460392926,25.0,0.1931944444444444,1,pulse
84.6,5.0,3.5889952031914127,25.0,0.1931666666666666,1,pulse
84.7,5.0,3.5889488345029017,25.0,0.1931388888888889,1,pulse
84.8,5.0,3.588944316630826,25.0,0.1931111111111111,1,pulse
84.9,5.0,3.588902868608041,25.0,0.1930833333333333,1,pulse
85.0,5.0,3.588900100664162,25.0,0.1930555555555555,1,pulse
85.1,5.0,3.5888920899662886,25.0,0.1930277777777778,1,pulse
85.2,5.0,3.58887447745178,25.0,0.193,1,pulse
85.3,5.0,3.588858642837104,25.0,0.1929722222222222,1,pulse
85.4,5.0,3.5888224181461865,25.0,0.1929444444444444,1,pulse
85.5,5.0,3.5888098480683635,25.0,0.1929166666666666,1,pulse
85.6,5.0,3.588788098735625,25.0,0.1928888888888889,1,pulse
85.7,5.0,3.5887802934136523,25.0,0.1928611111111111,1,pulse
85.8,5.0,3.588764024974037,25.0,0.1928333333333333,1,pulse
85.9,5.0,3.5887250928604075,25.0,0.1928055555555555,1,pulse
86.0,5.0,3.588747081461656,25.0,0.1927777777777778,1,pulse
86.1,5.0,3.588689782231576,25.0,0.19275,1,pulse
86.2,5.0,3.588666751799243,25.0,0.1927222222222222,1,pulse
86.3,5.0,3.588657037556071,25.0,0.1926944444444444,1,pulse
86.4,5.0,3.5886392698892493,25.0,0.1926666666666666,1,pulse
86.5,5.0,3.588617813165668,25.0,0.1926388888888889,1,pulse
86.6,5.0,3.588586539473349,25.0,0.1926111111111111,1,pulse
86.7,5.0,3.588588473535974,25.0,0.1925833333333333,1,pulse
86.8,5.0,3.588555013033006,25.0,0.1925555555555555,1,pulse
86.9,5.0,3.588550598657551,25.0,0.1925277777777778,1,pulse
87.0,5.0,3.5885299185416506,25.0,0.1925,1,pulse
87.1,5.0,3.588484043056103,25.0,0.1924722222222222,1,pulse
87.2,5.0,3.588467786793617,25.0,0.1924444444444444,1,pulse
87.3,5.0,3.5884484054543986,25.0,0.1924166666666666,1,pulse
87.4,5.0,3.588441755880285,25.0,0.1923888888888889,1,pulse
87.5,5.0,3.5884206629367776,25.0,0.1923611111111111,1,pulse
87.6,5.0,3.58840369352509,25.0,0.1923333333333333,1,pulse
87.7,5.0,3.5883737858426525,25.0,0.1923055555555555,1,pulse
87.8,5.0,3.588367098718346,25.0,0.1922777777777778,1,pulse
87.9,5.0,3.5883578116159334,25.0,0.19225,1,pulse
88.0,5.0,3.5883113768946995,25.0,0.1922222222222222,1,pulse
88.1,5.0,3.5883037460242715,25.0,0.1921944444444444,1,pulse
88.2,5.0,3.588289183948292,25.0,0.1921666666666666,1,pulse
88.3,5.0,3.588266411994833,25.0,0.1921388888888889,1,pulse
88.4,5.0,3.5882467684488644,25.0,0.1921111111111111,1,pulse
88.5,5.0,3.5882474781159908,25.0,0.1920833333333333,1,pulse
88.6,5.0,3.5882236903518145,25.0,0.1920555555555555,1,pulse
88.7,5.0,3.5882004361925843,25.0,0.1920277777777778,1,pulse
88.8,5.0,3.588165431097965,25.0,0.192,1,pulse
88.9,5.0,3.588176578213936,25.0,0.1919722222222222,1,pulse
89.0,5.0,3.58813891834814,25.0,0.1919444444444444,1,pulse
89.1,5.0,3.588110684777772,25.0,0.1919166666666666,1,pulse
89.2,5.0,3.588094263940578,25.0,0.1918888888888889,1,pulse
89.3,5.0,3.5880739354838096,25.0,0.1918611111111111,1,pulse
89.4,5.0,3.588081252993697,25.0,0.1918333333333333,1,pulse
